,text,c_label
259,True but by all operational definitions I can think of that's a method.  It's a block of code with a name that has access to instance state and can only be seen by that instance.  What's your definition of a private method?,False
260,"GUI is nice when you need to commit files selectively, for everything else terminal is good enough. All problems I've had with CLI were due my not understanding what is really happening",False
261,"I find ""Alt-."" much better than ""!!:*"" for repeating the last word of the last command.",False
262,"Yes, granted.  But why 79?  Why not 100 or 120?

Keeping things readable works both ways.  Too much up-and-down reading of code is hard to grok too.",False
263,It's true that a lot of devices can only show 80 characters.  How many of them can't perform soft-wrapping?,False
264,"So does ""three star programmer"" mean there are at least three stars in all the types he declares?",False
265,"Unless the -g flag in the Sun compiler disables some optimizations, debug info should NOT slow down your code.",False
266,"thanks, funny, if you just right click ->  properties the schema is unchangeable, so I assumed it was one of those command only ninja tasks. Glad to know that its not as painful as it felt.",False
267,"The only issue is that you're just delaying the inevitable- at some point you'll run out of headroom there too. It's a great pragmatic solution, but it doesn't solve it permanently.",False
268,StackOverflow has limited ability to answer questions on behalf of Microsoft.  Consider rephrasing your question.,False
269,"I accept this standard; it's valid.  But who prints code any more?  Moreover, who prints code from an environment which is intolerant of scaling or other formatting options?  When was the last time anyone you know was stumped by their inability to render a line of 100 characters?",False
270,You could simplify that to: ^[\w\d_-]*$,False
271,This solution will match strings that are of zero length. use + instead of * to make it match strings of 1 or more characters.,False
272,How did you arrive at that percentage?,False
273,"Sounds like an argument against the general concept of code coverage, as a metric for evaluating the usefulness of unit tests.

I'm sure everyone agrees it isn't a perfect metric, but personal experience should hopefully show some correlation between CC % and unit test effectiveness...",False
274,"sanity -- your statement is mirrored precisely by the response to the ""second developer"". Personal experience should dictate it.",False
275,"I think @bitwiseplatypus is just saying ""be careful"".  It's my opinion that JavaScript's for/in should only be taught accompanied by a mention of hasOwnProperty() and other less-than-obvious edge-cases of prototypal inheritance.",False
276,It's not random. It's arbitrary. Big difference :),False
277,"Indeed. It is popular to dislike Microsoft and their products, however it is commonly agreed among the same programmers and tech-savvy folks who bash MS that Visual Studio and its counterparts are great software and wonderful to work with.",False
278,"Also, it is preferred to not have code wrap. From a user experience perspective, it's unacceptable for most.",False
279,"Download Red Gate's Reflector, and search for TIMEOUT_EXPIRED. It lives in System.Data.SqlClient.TdsEnums, and its value is -2. :o)",False
280,"Why do you say Lisp is only good for AI? Also, it's a multi-paradigm language. Functional is only one of the several paradigms it enables.",False
281,Excellent response. Just wanted to add that initialising an aggregate with {0} is the same as initialising it with simply {}. Perhaps the former makes it more obvious that built-in types get zeroed.,False
